X,Y,FID,Mode,Route,Direction,Stop_Code,Stop,Lat,Lon,Sign_Up,Weekday_On,Weekday_Of,Saturday_O,Saturday_1,Sunday_Ons,Sunday_Off
-8357015.66333492,4868625.05376131,11361,Bus,73,Northbound,15781,Bridge St & Erdrick St - FS,40.018459,-75.072349,Spring 2025,0,0,0,0,0,0
-8354257.16635306,4871831.12052606,11362,Bus,88,Northbound,22352,Cottman Av & Sackett St,40.040512,-75.047569,Spring 2025,4,17,2,2,5,1
-8357117.63198849,4868794.10490092,11363,Bus,73,Northbound,15783,Bridge St & Charles St,40.019622,-75.073265,Spring 2025,18,18,9,12,5,6
-8353796.86025863,4871787.79035419,11364,Bus,88,Northbound,22353,Rowland Av & Ryan Av,40.040214,-75.043434,Spring 2025,13,12,3,2,1,1
-8357235.63064873,4868976.53219182,11365,Bus,73,Northbound,15785,Bridge St & Hawthorne St,40.020877,-75.074325,Spring 2025,4,6,0,1,1,6
-8353693.2218127,4871839.40853353,11366,Bus,88,Northbound,22354,Rowland Av & Aldine St,40.040569,-75.042503,Spring 2025,0,0,0,0,0,0
-8357298.52616103,4869068.69195551,11367,Bus,73,Northbound,15787,Bridge St & Duffield St,40.021511,-75.07489,Spring 2025,0,7,1,3,0,9
-8353417.14947554,4872001.38957925,11368,Bus,88,Northbound,22355,Rowland Av & Vista St,40.041683,-75.040023,Spring 2025,38,165,2,5,1,4
-8357417.41537719,4869213.91073422,11369,Bus,73,Northbound,15788,Bridge St & Darrah St,40.02251,-75.075958,Spring 2025,0,11,0,9,0,6
-8353227.7950217,4872116.69726831,11370,Bus,88,Northbound,22356,Rowland Av & Oakmont St,40.042476,-75.038322,Spring 2025,3,7,3,3,0,3
-8357535.41403743,4869380.79139589,11371,Bus,73,Northbound,21968,Frankford Transit Center - Rt 73,40.023658,-75.077018,Spring 2025,0,44,0,26,0,22
-8353028.19917471,4872237.67726904,11372,Bus,88,Northbound,22357,Rowland Av & Sheffield St,40.043308,-75.036529,Spring 2025,0,8,1,2,0,0
-8356675.91624902,4867448.46205473,11373,Bus,73,Northbound,22721,Bridge St & Eadom St - FS,40.010364,-75.069297,Spring 2025,42,18,28,11,21,7
-8352874.46695792,4872326.37748644,11374,Bus,88,Northbound,22358,Rowland Av & Lansing St,40.043918,-75.035148,Spring 2025,4,5,3,2,1,2
-8359710.48556804,4863829.30066223,11375,Bus,73,Northbound,23793,Richmond St & Ontario St - FS,39.985458,-75.096557,Spring 2025,22,0,16,0,6,0
-8352694.46334131,4872440.08941781,11376,Bus,88,Northbound,22359,Rowland Av & Ashville St,40.0447,-75.033531,Spring 2025,2,4,1,5,0,0
-8359474.37692807,4863989.40749804,11377,Bus,73,Northbound,23794,Richmond St & Tioga St,39.98656,-75.094436,Spring 2025,10,0,9,0,0,0
-8352479.50540458,4872567.18076701,11378,Bus,88,Northbound,22360,Rowland Av & Rhawn St,40.045574,-75.0316,Spring 2025,13,12,4,4,4,5
-8358942.71504004,4864341.44821687,11379,Bus,73,Northbound,23795,Richmond St & Castor Av,39.988983,-75.08966,Spring 2025,14,1,11,2,8,1
-8352207.77452756,4872730.19162182,11380,Bus,88,Northbound,22361,Rowland Av & Fuller St,40.046695,-75.029159,Spring 2025,2,10,1,3,1,1
-8351893.51960505,4872913.85469914,11381,Bus,88,Northbound,22362,Rowland Av & Welsh Rd,40.047958,-75.026336,Spring 2025,12,22,4,4,8,4
-8358445.89615263,4864672.86898818,11382,Bus,73,Northbound,23796,Richmond St & Wheatsheaf Ln,39.991264,-75.085197,Spring 2025,9,0,9,1,2,0
-8351930.92295396,4873315.51138687,11383,Bus,88,Northbound,22363,Welsh Rd & Winchester Av,40.05072,-75.026672,Spring 2025,0,0,0,0,0,0
-8358220.80814225,4864824.12607402,11384,Bus,73,Northbound,23797,Richmond St & Luzerne St,39.992305,-75.083175,Spring 2025,1,0,1,0,0,0
-8351973.33567995,4873490.16877485,11385,Bus,88,Northbound,22364,Welsh Rd & Wilson St,40.051921,-75.027053,Spring 2025,0,1,2,2,1,1
-8358061.95522889,4864929.46978674,11386,Bus,73,Northbound,23798,Richmond St & Lewis St,39.99303,-75.081748,Spring 2025,2,3,0,0,1,0
-8352071.07419286,4873862.47123121,11387,Bus,88,Northbound,22365,Welsh Rd & Colfax St,40.054481,-75.027931,Spring 2025,2,2,2,0,1,2
-8357706.17813631,4865161.66580849,11388,Bus,73,Northbound,23799,Richmond St & Berkshire St - FS,39.994628,-75.078552,Spring 2025,0,0,0,0,0,0
-8351838.30513762,4874131.52663318,11389,Bus,88,Northbound,22366,Holme Av & Arthur St,40.056331,-75.02584,Spring 2025,1,2,2,0,0,0
-8357599.97934209,4865236.49860014,11390,Bus,73,Northbound,23800,Richmond St & Alresford St,39.995143,-75.077598,Spring 2025,10,8,7,2,5,3
-8351403.49120658,4874136.03519132,11391,Bus,88,Northbound,22367,Holme Av & Longford St - FS,40.056362,-75.021934,Spring 2025,1,1,0,1,0,0
-8357412.29468062,4865364.6601483,11392,Bus,73,Northbound,23801,Richmond St & Bristol St,39.996025,-75.075912,Spring 2025,7,12,0,2,0,1
-8357291.73567209,4865444.43500897,11393,Bus,73,Northbound,23802,Richmond St & Sellers St,39.996574,-75.074829,Spring 2025,29,16,6,18,8,8
-8352187.40306074,4874318.56079983,11394,Bus,88,Northbound,22368,Welsh Rd & Old Ashton Rd - FS,40.057617,-75.028976,Spring 2025,12,8,11,1,4,2
-8356869.612163,4865726.63101082,11395,Bus,73,Northbound,23804,Richmond St & Lefevre St,39.998516,-75.071037,Spring 2025,14,3,6,3,5,5
-8352066.84405222,4874757.94499468,11396,Bus,88,Northbound,22369,Welsh Rd & Tolbut St,40.060638,-75.027893,Spring 2025,16,7,2,2,1,0
-8356654.76554577,4865870.20239669,11397,Bus,73,Northbound,23805,Richmond St & Buckius St,39.999504,-75.069107,Spring 2025,10,13,2,13,6,5
-8352093.11545204,4875136.40406483,11398,Bus,88,Northbound,22370,Welsh Rd & Michael Rd,40.06324,-75.028129,Spring 2025,3,9,1,1,1,2
-8356465.29977244,4865997.64553931,11399,Bus,73,Northbound,23806,Richmond St & Ash St,40.000381,-75.067405,Spring 2025,18,22,8,6,9,8
-8352109.25677821,4875355.45730966,11400,Bus,88,Northbound,22371,Welsh Rd & Shipley Rd,40.064746,-75.028274,Spring 2025,2,4,1,2,1,1
-8356317.57880816,4866094.71849531,11401,Bus,73,Northbound,23807,Richmond St & Kirkbride St,40.001049,-75.066078,Spring 2025,5,2,3,0,1,0
-8352111.81712649,4875701.79240631,11402,Bus,88,Northbound,22372,Welsh Rd & Willits Rd,40.067127,-75.028297,Spring 2025,6,12,2,2,1,2
-8356125.55268654,4866298.6038587,11403,Bus,73,Northbound,23808,Richmond St & Bridge St,40.002452,-75.064353,Spring 2025,9,7,4,1,2,1
-8352251.9683654,4875854.96336344,11404,Bus,88,Northbound,22373,Willits Rd & Dewees St,40.06818,-75.029556,Spring 2025,5,12,1,3,1,1
-8356274.27552624,4866428.95899152,11405,Bus,73,Northbound,23809,Bridge St & Salmon St,40.003349,-75.065689,Spring 2025,1,0,1,1,1,0
-8352434.5323303,4876147.34754765,11406,Bus,88,Northbound,22374,Welsh Rd & Blue Grass Rd,40.07019,-75.031196,Spring 2025,3,19,1,4,1,4
-8358668.42381473,4864525.97310273,11407,Bus,73,Northbound,24108,Richmond St & Butler St,39.990253,-75.087196,Spring 2025,10,6,6,2,7,1
-8352617.98685113,4876430.28473622,11408,Bus,88,Northbound,22375,Welsh Rd & Leonard St,40.072135,-75.032844,Spring 2025,2,19,1,9,0,2
-8357474.29963699,4869348.08372789,11409,Bus,73,Northbound,30388,Frankford Av & Bridge St - FS,40.023433,-75.076469,Spring 2025,1,420,2,203,3,155
-8352967.08477426,4877087.39934443,11410,Bus,88,Northbound,22376,Welsh Rd & Nester St,40.076652,-75.03598,Spring 2025,0,2,0,0,0,1
-8357356.18965726,4869877.08898113,11411,Bus,73,Northbound,30389,Cheltenham Av & Bustleton Av,40.027072,-75.075408,Spring 2025,11,6,8,4,3,0
-8353042.67070851,4877427.53910116,11412,Bus,88,Northbound,22377,Welsh Rd & Old Newtown Rd,40.07899,-75.036659,Spring 2025,0,0,0,0,0,1
-8356142.58456863,4867247.75046087,11413,Bus,73,Northbound,30481,FrankllinTowne Charter School,40.008983,-75.064506,Spring 2025,67,0,0,0,0,0
-8353202.30285831,4878147.42856454,11414,Bus,88,Northbound,22379,Welsh Rd & Bustleton Av,40.083938,-75.038093,Spring 2025,3,6,2,2,3,2
-8356617.36219686,4867187.29070417,11415,Bus,73,Northbound,31747,Bridge St & Tacony St,40.008567,-75.068771,Spring 2025,47,59,2,6,1,3
-8353474.03373533,4877958.13970517,11416,Bus,88,Northbound,22380,Bustleton Av & Scotchbrook Dr,40.082637,-75.040534,Spring 2025,0,0,0,0,0,0
-8356461.06963179,4867785.07366979,11417,Bus,73,Northbound,32460,Shoppes at Wissinoming,40.01268,-75.067367,Spring 2025,82,56,51,35,45,23
-8353550.51022551,4878034.81507938,11418,Bus,88,Northbound,22381,Scotchbrook Dr & Banes St,40.083164,-75.041221,Spring 2025,0,4,1,2,0,1
-8356816.95804385,4867879.83858557,11419,Bus,73,Southbound,487,Bridge St & Torresdale Av,40.013332,-75.070564,Spring 2025,16,68,12,32,10,30
-8353491.06561742,4878584.21804539,11420,Bus,88,Northbound,22382,Welsh Rd & Grant Av,40.08694,-75.040687,Spring 2025,0,3,0,3,1,2
-8357156.70512975,4865555.30714631,11421,Bus,73,Southbound,488,Orthodox St & Richmond St,39.997337,-75.073616,Spring 2025,34,37,21,7,10,9
-8353849.51437778,4878805.67563381,11422,Bus,88,Northbound,22384,Grant Av & Northeast Av,40.088462,-75.043907,Spring 2025,0,5,1,3,0,3
-8356456.83949114,4866577.4816426,11423,Bus,73,Southbound,1036,Bridge St & Thompson St,40.004371,-75.067329,Spring 2025,47,31,2,10,2,10
-8354182.35965525,4879183.12527454,11424,Bus,88,Northbound,22385,Welsh Rd & Rising Sun Av,40.091056,-75.046897,Spring 2025,2,0,0,2,0,0
-8360081.62475035,4863592.0509077,11425,Bus,73,Southbound,1037,Richmond St & Westmoreland St - FS,39.983825,-75.099891,Spring 2025,0,162,0,75,0,60
-8354361.58403543,4879446.21356248,11426,Bus,88,Northbound,22387,Alburger Av & Welsh Rd - MBFS,40.092864,-75.048507,Spring 2025,0,2,1,1,0,1
-8359211.10633235,4864181.77157663,11427,Bus,73,Southbound,1250,Richmond St & Venango St,39.987884,-75.092071,Spring 2025,5,24,0,2,1,7
-8354594.35309068,4879718.3310361,11428,Bus,88,Northbound,22388,Alburger Av & Verree Rd,40.094734,-75.050598,Spring 2025,0,6,0,2,0,2
-8357439.45663637,4869218.41705666,11429,Bus,73,Southbound,15803,Bridge St & Darrah St,40.022541,-75.076156,Spring 2025,11,0,9,1,14,0
-8355108.09254069,4880093.4870646,11430,Bus,88,Northbound,22389,Alburger Av & Spring View Rd,40.097312,-75.055213,Spring 2025,0,4,0,0,0,0
-8357322.23721256,4869074.21575404,11431,Bus,73,Southbound,15804,Bridge St & Duffield St,40.021549,-75.075103,Spring 2025,12,0,8,0,4,0
-8355593.89079851,4880191.28026532,11432,Bus,88,Northbound,22390,Alburger Av & Darlington Rd,40.097984,-75.059577,Spring 2025,0,3,1,1,0,2
-8357247.54183424,4868962.72283727,11433,Bus,73,Southbound,15805,Bridge St & Hawthorne St - FS,40.020782,-75.074432,Spring 2025,2,2,1,1,1,0
-8355031.72737,4880853.59267349,11434,Bus,88,Northbound,22392,Darlington Rd & Strafford Dr,40.102535,-75.054527,Spring 2025,0,0,0,0,0,0
-8357142.23359595,4868800.79141967,11435,Bus,73,Southbound,15806,Bridge St & Charles St,40.019668,-75.073486,Spring 2025,15,23,7,7,2,4
-8354833.02207894,4881341.58707123,11436,Bus,88,Northbound,22394,Welsh Rd & Laramie Rd,40.105888,-75.052742,Spring 2025,1,0,1,1,0,0
-8357018.22368321,4868572.28946422,11437,Bus,73,Southbound,15807,Bridge St & Edrick St - FS,40.018096,-75.072372,Spring 2025,1,0,0,0,0,0
-8354976.51290257,4881590.90574989,11438,Bus,88,Northbound,22395,Pine Rd & Welsh Rd - FS,40.107601,-75.054031,Spring 2025,0,4,0,0,0,0
-8356970.69026064,4868412.10866191,11439,Bus,73,Southbound,15808,Bridge St & Cottage St,40.016994,-75.071945,Spring 2025,12,14,11,10,6,9
-8355474.22234591,4881366.03836274,11440,Bus,88,Northbound,22396,Moreland Rd & Pine Rd - FS,40.106056,-75.058502,Spring 2025,0,1,1,1,0,2
-8356926.4964228,4868262.97713673,11441,Bus,73,Southbound,15809,Bridge St & Jackson St,40.015968,-75.071548,Spring 2025,4,22,2,15,2,6
-8355836.01069098,4881645.34043537,11442,Bus,88,Northbound,22398,Moreland Rd & Winthrop Rd,40.107975,-75.061752,Spring 2025,0,0,0,2,0,0
-8356861.93111813,4868034.48757018,11443,Bus,73,Southbound,15810,Bridge St & Dittman St,40.014396,-75.070968,Spring 2025,2,42,3,21,4,18
-8356596.10017412,4882237.15502134,11444,Bus,88,Northbound,22399,Moreland Rd & Heritage Rd - FS,40.112041,-75.06858,Spring 2025,0,0,0,0,0,0
-8357535.41403743,4869380.79139589,11445,Bus,73,Southbound,21968,Frankford Transit Center - Rt 73,40.023658,-75.077018,Spring 2025,421,0,211,0,158,0
-8357410.62488825,4882180.53374813,11446,Bus,88,Northbound,22402,Huntingdon Pk & Meadowbrook Dr,40.111652,-75.075897,Spring 2025,1,0,0,0,0,0
-8356754.06253156,4867661.96783814,11447,Bus,73,Southbound,22472,Bridge St & Harbison Av,40.011833,-75.069999,Spring 2025,0,2,0,3,0,1
-8356985.05047495,4882559.71323329,11448,Bus,88,Northbound,23633,Huntingdon Pk & Moreland Rd,40.114257,-75.072074,Spring 2025,0,0,0,1,0,0
-8356687.82743454,4867364.16559747,11449,Bus,73,Southbound,22473,Bridge St & Eadom St - FS,40.009784,-75.069404,Spring 2025,39,58,10,27,7,16
-8356861.93111813,4882674.70719499,11450,Bus,88,Northbound,23718,Huntingdon Pk & Welsh Rd,40.115047,-75.070968,Spring 2025,0,1,0,0,0,0
-8356658.10513049,4866308.6311158,11451,Bus,73,Southbound,23778,Thompson St & Ash St,40.002521,-75.069137,Spring 2025,18,28,5,10,5,9
-8356851.80104447,4882648.65148409,11452,Bus,88,Northbound,25497,Huntingdon Pk & Welsh Rd,40.114868,-75.070877,Spring 2025,0,0,0,0,0,0
-8356821.1881845,4866191.06579638,11453,Bus,73,Southbound,23779,Thompson St & Buckius St,40.001712,-75.070602,Spring 2025,5,13,3,2,2,5
-8350402.17238689,4874134.28994276,11454,Bus,88,Northbound,25904,Holme Av & Willits Rd,40.05635,-75.012939,Spring 2025,0,7,1,4,0,2
-8357033.47445345,4866045.30998586,11455,Bus,73,Southbound,23780,Thompson St & Lefevre St,40.000709,-75.072509,Spring 2025,2,17,4,10,2,8
-8352079.53447417,4874954.29974118,11456,Bus,88,Northbound,27758,Welsh Rd & Tolbut St - MBFS,40.061988,-75.028007,Spring 2025,0,0,0,0,0,0
-8357333.25784215,4865843.02830092,11457,Bus,73,Southbound,23781,Thompson St & Orthodox St,39.999317,-75.075202,Spring 2025,3,13,1,9,1,3
-8352890.60828409,4876844.304048,11458,Bus,88,Northbound,27759,Welsh Rd & Roosevelt Blvd - FS,40.074981,-75.035293,Spring 2025,12,7,1,6,3,0
-8354035.52924689,4878902.87408901,11459,Bus,88,Northbound,27760,Grant Av & Alton St,40.08913,-75.045578,Spring 2025,0,0,0,1,0,0
-8355343.42194422,4880505.47656376,11460,Bus,88,Northbound,27761,Darlington Rd & Flagstaff Rd,40.100143,-75.057327,Spring 2025,0,1,0,1,0,0
-8357285.72441958,4865466.08622024,11461,Bus,73,Southbound,23782,Richmond St & Sellers St,39.996723,-75.074775,Spring 2025,9,8,3,6,8,5
-8353153.09964338,4877930.49597768,11462,Bus,88,Northbound,30221,Welsh Rd & Old Bustleton Av,40.082447,-75.037651,Spring 2025,3,12,2,3,1,2
-8357409.73433233,4865385.14871252,11463,Bus,73,Southbound,23783,Richmond St & Bristol St,39.996166,-75.075889,Spring 2025,7,8,1,3,2,2
-8357971.1185244,4881866.86649415,11464,Bus,88,Northbound,31356,Holy Redeemer Hospital,40.109497,-75.080932,Spring 2025,7,5,0,0,1,1
-8357593.18885316,4865258.73058678,11465,Bus,73,Southbound,23784,Richmond St & Alresford St,39.995296,-75.077537,Spring 2025,3,12,2,5,6,1
-8350123.65102093,4873902.46549096,11466,Bus,88,Northbound,32472,Willits Rd & Crispin Dr,40.054756,-75.010437,Spring 2025,0,1,0,0,0,0
-8357728.21939549,4865175.03395512,11467,Bus,73,Southbound,23785,Richmond St & Berkshire St,39.99472,-75.07875,Spring 2025,0,0,2,0,0,0
-8350228.06870329,4873734.34525298,11468,Bus,88,Northbound,32473,Crispin Dr & Dartmouth Pl,40.0536,-75.011375,Spring 2025,0,0,0,0,0,0
-8358076.42676269,4864938.91445009,11469,Bus,73,Southbound,23786,Richmond St & Lewis St - FS,39.993095,-75.081878,Spring 2025,2,2,0,1,0,1
-8358214.01765331,4864845.77593196,11470,Bus,73,Southbound,23787,Richmond St & Luzerne St,39.992454,-75.083114,Spring 2025,0,0,0,0,0,0
-8358439.10566369,4864694.95441318,11471,Bus,73,Southbound,23788,Richmond St & Wheatsheaf Ln,39.991416,-75.085136,Spring 2025,1,5,0,4,0,6
-8350328.25624501,4873591.67797982,11472,Bus,88,Northbound,32474,Crispin Dr & Harvard Pl,40.052619,-75.012275,Spring 2025,0,0,0,0,0,0
-8358685.34437733,4864532.07555914,11473,Bus,73,Southbound,23789,Richmond St & Butler St - FS,39.990295,-75.087348,Spring 2025,0,14,1,12,0,8
-8350662.88263433,4873248.90679887,11474,Bus,88,Northbound,32476,Crispin Dr & Pennypack St,40.050262,-75.015281,Spring 2025,0,0,0,0,0,0
-8358936.81510703,4864363.53290436,11475,Bus,73,Southbound,23790,Richmond St & Castor Av,39.989135,-75.089607,Spring 2025,14,17,4,15,4,12
-8350490.44874309,4872995.43535226,11476,Bus,88,Northbound,32477,Pennypack St & Sycamore Dr - FS,40.048519,-75.013732,Spring 2025,0,0,0,1,0,0
-8359469.2562315,4864010.47437923,11477,Bus,73,Southbound,23791,Richmond St & Tioga St,39.986705,-75.09439,Spring 2025,1,20,0,13,0,2
-8353630.32630041,4872247.56512282,11478,Bus,88,Northbound,32634,Lincoln High School - onsite,40.043376,-75.041938,Spring 2025,40,0,0,0,0,0
-8359724.95710185,4863838.1631328,11479,Bus,73,Southbound,23792,Richmond St & Ontario St,39.985519,-75.096687,Spring 2025,6,26,4,8,0,5
-8357175.29548472,4870285.31018057,11480,Bus,88,Southbound,338,Bustleton Av & Comly St,40.02988,-75.073783,Spring 2025,6,5,1,2,1,2
-8357231.40050808,4865664.43676381,11481,Bus,73,Southbound,24018,Orthodox St & Salmon St,39.998088,-75.074287,Spring 2025,1,10,3,0,1,3
-8353503.86735887,4878558.17309595,11482,Bus,88,Southbound,393,Welsh Rd & Neil Dr - FS,40.086761,-75.040802,Spring 2025,1,0,2,2,1,0
-8356461.06963179,4867785.07366979,11483,Bus,73,Southbound,32460,Shoppes at Wissinoming,40.01268,-75.067367,Spring 2025,49,64,35,56,29,41
-8350093.03816096,4873866.97966696,11484,Bus,88,Southbound,1113,Crispin St & Willits Rd,40.054512,-75.010162,Spring 2025,1,0,0,0,0,0
-8372112.8126763,4877113.44042709,11485,Bus,77,Eastbound,250,Germantown Av & Bethlehem Pk - FS,40.076831,-75.207969,Spring 2025,8,0,6,0,4,0
-8356480.66186217,4883105.58252657,11486,Bus,88,Southbound,1116,Huntingdon Pk & Bethayres Station,40.118007,-75.067543,Spring 2025,5,0,3,0,8,0
-8369334.72346407,4878793.45314109,11487,Bus,77,Eastbound,367,Willow Grove Av & Cheltenham Av,40.088378,-75.183013,Spring 2025,2,2,1,1,0,1
-8357912.56447224,4881799.03998645,11488,Bus,88,Southbound,1117,Huntingdon Pk & Holy Redeemer Hosp - FS,40.109031,-75.080406,Spring 2025,15,0,8,0,4,0
-8368020.0402778,4877899.36050331,11489,Bus,77,Eastbound,385,Easton Rd & Cheltenham Av - FS,40.082233,-75.171203,Spring 2025,3,2,4,2,0,2
-8354765.89642599,4881164.46255424,11490,Bus,88,Southbound,1120,Welsh Rd & Darlington Rd,40.104671,-75.052139,Spring 2025,3,0,1,0,0,0
-8358274.35281732,4874852.19478746,11491,Bus,77,Eastbound,1008,Cottman Av & Oxford Av,40.061286,-75.083656,Spring 2025,36,11,22,6,15,3
-8353356.03507509,4878384.44485001,11492,Bus,88,Southbound,1121,Welsh Rd & Banes St,40.085567,-75.039474,Spring 2025,1,1,0,0,0,0
-8356939.18684475,4873839.20191798,11493,Bus,77,Eastbound,1009,Cottman Av & Summerdale Av,40.054321,-75.071662,Spring 2025,14,5,3,1,0,2
-8352878.69709857,4876788.29550441,11494,Bus,88,Southbound,1122,Welsh Rd & Roosevelt Blvd,40.074596,-75.035186,Spring 2025,7,7,1,3,2,1
-8355061.44967404,4872435.14539367,11495,Bus,77,Eastbound,1013,Cottman Av & Roosevelt Blvd,40.044666,-75.054794,Spring 2025,1,18,0,14,0,9
-8351076.54586212,4874180.39369535,11496,Bus,88,Southbound,1123,Holme Av & Convent Av,40.056667,-75.018997,Spring 2025,6,0,2,1,1,0
-8370949.30135853,4876680.64360851,11497,Bus,77,Eastbound,1051,Willow Grove Av & Wyndmoor St - FS,40.073856,-75.197517,Spring 2025,1,0,1,0,1,0
-8352180.6125718,4874217.0441501,11498,Bus,88,Southbound,1125,Welsh Rd & Holme Av,40.056919,-75.028915,Spring 2025,14,4,2,3,0,0
-8366055.58522377,4880547.09849793,11499,Bus,77,Eastbound,1052,Easton Rd & Glenside Av,40.100429,-75.153556,Spring 2025,18,6,9,6,7,0
-8354443.96045861,4871946.42623478,11500,Bus,88,Southbound,1127,Hawthorne St & Cottman Av - FS,40.041305,-75.049247,Spring 2025,25,6,8,5,7,2
-8364173.61791242,4879334.7494191,11501,Bus,77,Eastbound,1053,Township Line Rd & Greenwood Av - FS,40.092098,-75.13665,Spring 2025,4,1,2,0,1,1
-8356085.70030883,4870056.77401982,11502,Bus,88,Southbound,1128,Battersby St & Devereaux Av,40.028308,-75.063995,Spring 2025,15,15,11,3,8,2
-8361972.16366249,4877778.89332805,11503,Bus,77,Eastbound,1055,Cadwalader Av & Township Line Rd,40.081405,-75.116874,Spring 2025,2,2,1,0,1,0
-8349562.15550937,4873780.30171301,11504,Bus,88,Southbound,1227,Frankford Av & Gregg St Loop,40.053916,-75.005393,Spring 2025,3,0,1,0,1,0
-8355660.23721502,4872887.82464987,11505,Bus,77,Eastbound,1056,Cottman Av & Bustleton Av,40.047779,-75.060173,Spring 2025,8,46,8,23,2,16
-8353770.47753932,4871816.14396873,11506,Bus,88,Southbound,1241,Rowland Av & Ryan Av,40.040409,-75.043197,Spring 2025,40,13,4,2,4,1
-8355157.40707511,4872139.52631409,11507,Bus,77,Eastbound,1058,St Vincent St & Roosevelt Blvd,40.042633,-75.055656,Spring 2025,0,7,0,9,0,1
-8355382.49508549,4870646.87910123,11508,Bus,88,Southbound,20382,Hawthorne St & MaGee Av,40.032367,-75.057678,Spring 2025,7,11,2,4,1,5
-8357135.44310701,4873986.23580896,11509,Bus,77,Eastbound,6423,Cottman Av & Algon Av,40.055332,-75.073425,Spring 2025,17,14,4,4,2,2
-8357586.39836422,4869328.1684451,11510,Bus,88,Southbound,21204,Frankford Transit Center - Main Dropoff,40.023296,-75.077476,Spring 2025,0,362,0,126,0,83
-8358102.80948201,4874719.11085008,11511,Bus,77,Eastbound,6426,Cottman Av & Bingham St - FS,40.060371,-75.082115,Spring 2025,2,1,4,1,1,2
-8349969.02824822,4873436.94230061,11512,Bus,88,Southbound,21920,Frankford Av & Tolbut St,40.051555,-75.009048,Spring 2025,8,0,9,0,5,0
-8356711.64980556,4873670.5010308,11513,Bus,77,Eastbound,6446,Cottman Av & Frontenac St - FS,40.053161,-75.069618,Spring 2025,4,7,4,2,3,1
-8350110.84927949,4873291.07995764,11514,Bus,88,Southbound,21921,Frankford Av & Placid St - FS,40.050552,-75.010322,Spring 2025,6,0,4,0,5,0
